time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
105,24.97958481507493,27.618931144760268,12.566776185583421,841.0393778419027,0.3981021854536107,0.0,0.7957159830405561,0.3282329387702804,32.0,3.0,8.0,600.0,441.2831428957862,294.64050873546455,146.64263416032165
106,24.984978328085788,27.670753267599025,12.402511585321747,840.9585573038836,0.3964221065502622,0.0,0.7924634845564651,0.32547874446618813,32.0,3.0,8.0,600.0,449.02053276634877,297.8749361051597,151.14559666118907
107,24.985442908473544,27.711775925186487,12.35615074364648,840.9366425371147,0.390580914176722,0.0,0.7808322994162062,0.31545896662859957,32.0,3.0,8.0,600.0,445.79099046405133,296.4912564528146,149.29973401123672
108,24.98432433727504,27.72338637482119,12.475427891191032,840.942534435352,0.3872690690307321,0.0,0.7741459984798535,0.30954482205367556,32.0,3.0,8.0,600.0,434.5115636006989,291.68974326832785,142.821820332371
109,24.987703633966873,27.719089765584215,12.62167477098916,840.9434617250155,0.394088868225887,0.0,0.7876170967941127,0.32123509395444255,32.0,3.0,8.0,600.0,428.1578709215296,288.9736911053945,139.18417981613507
110,25.001280650275703,27.74826900623424,12.532899783767562,840.8911205621492,0.39921725523253093,0.0,0.7979841022277151,0.32988525802142965,32.0,3.0,8.0,600.0,441.14888566118407,294.57160540221236,146.5772802589717
111,25.007342153925492,27.794645321761664,12.35894187014776,840.8008523711036,0.39872820696376365,0.0,0.7971236215212845,0.3291630906717019,32.0,3.0,8.0,600.0,451.2357043230228,298.79393792999065,152.44176639303217
112,25.00756928074054,27.835657113614843,12.277949644489752,840.7754852617498,0.39356522655552767,0.0,0.7868545151742142,0.32044279539035486,32.0,3.0,8.0,600.0,450.33997300044564,298.39081718527683,151.9491558151688
113,25.005985015432486,27.851023150128867,12.362078399586096,840.7835162152508,0.38700308972691577,0.0,0.7737332161439049,0.3089455634516775,32.0,3.0,8.0,600.0,440.2930342661127,294.1410962872318,146.1519379788809
114,25.004643080850826,27.83361997129043,12.568966896964298,840.7975378203914,0.3936085487719442,0.0,0.7866980806604864,0.320268410441551,32.0,3.0,8.0,600.0,427.7174139495753,288.7557586005605,138.96165534901476
115,25.018716918906023,27.85208399153521,12.518073901681532,840.7725195800773,0.3998534773258903,0.0,0.799283903323074,0.33076652763537207,32.0,3.0,8.0,600.0,440.24149499207783,294.1767090664998,146.06478592557804
116,25.02545020554936,27.8926289883824,12.337271483147333,840.673327312492,0.40057343847538884,0.0,0.8008512826595969,0.33207611481161897,32.0,3.0,8.0,600.0,452.50642097757134,299.3185235616393,153.18789741593199
117,25.025461967027184,27.933335070209864,12.222549862603614,840.6447912638672,0.39618333339957185,0.0,0.7921344315802588,0.32476744753634607,32.0,3.0,8.0,600.0,454.0032202228275,299.912359454667,154.09086076816052
118,25.023419880703045,27.952655174366328,12.269605684561952,840.6549733539955,0.3891066306783342,0.0,0.7779987546355758,0.3125361448337679,32.0,3.0,8.0,600.0,445.40853442805053,296.2947034640237,149.11383096402685
119,25.02091592510834,27.936992937204877,12.469083383367149,840.6741205170393,0.3931041987347666,0.0,0.7857811793703096,0.31930894731485404,32.0,3.0,8.0,600.0,431.7527237240515,290.4801165422097,141.27260718184183
