time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
91,25.054237136359518,28.027307982742116,12.290353894252178,840.5989918138573,0.3941163959965489,0.0,0.7882753847796555,0.32107405186693677,32.0,3.0,8.0,600.0,445.59640112618507,296.34361780273815,149.25278332344692
92,25.06151629322187,28.03863899557291,12.361462008418357,840.4704234581963,0.39526684761807007,0.0,0.790194069767008,0.32255638490032257,32.0,3.0,8.0,600.0,441.5393544375074,294.5942403738434,146.94511406366402
93,25.030431622542096,28.014274104387596,12.37380568053294,840.3599798123116,0.39821718722944144,0.0,0.7959110993494088,0.32804882021133386,32.0,3.0,8.0,600.0,443.5612269703344,295.54049314226495,148.02073382806947
94,25.026982463678053,28.02481107621861,12.30088409012393,840.6077785345284,0.39946263401610915,0.0,0.79850888860693,0.33010047238086265,32.0,3.0,8.0,600.0,449.22650296597084,297.9696924914016,151.25681047456925
95,25.040526419006483,28.058036311222452,12.230134443779832,840.6186868115301,0.39783019101175604,0.0,0.7955233744492457,0.32739857471818407,32.0,3.0,8.0,600.0,451.73896024859187,298.9962405481129,152.742719700479
96,25.06133867626653,28.093237930441887,12.23452188428007,840.5380119338406,0.3955482958796133,0.0,0.7911505181468756,0.3234544448619077,32.0,3.0,8.0,600.0,448.68671242686867,297.6508467308612,151.0358656960075
97,25.07217218518514,28.109178120231093,12.296518992545998,840.4144059662506,0.39587410398542616,0.0,0.7915373275687096,0.323602904501547,32.0,3.0,8.0,600.0,444.3309461987061,295.77207005889153,148.55887613981457
98,25.049404974610127,28.091306204209275,12.324519256605015,840.2981912909228,0.3984617513068063,0.0,0.796469379584253,0.32824156978252,32.0,3.0,8.0,600.0,444.8170707748624,296.04018780243484,148.77688297242753
99,25.038534766673138,28.091811470927553,12.271013984400042,840.4658562981421,0.40016980360935384,0.0,0.7999198050918626,0.33119585995055967,32.0,3.0,8.0,600.0,449.7465453475513,298.17122090809926,151.57532443945203
100,25.04793248767362,28.118981475900796,12.197643312429932,840.5393325662926,0.399141361086348,0.0,0.7981080532464491,0.32949937835305265,32.0,3.0,8.0,600.0,453.13322031254614,299.57940794930727,153.55381236323888
101,25.06748962930169,28.15341675527054,12.18515560755219,840.4806241132367,0.3968031517187406,0.0,0.7936621412149271,0.32552036015320973,32.0,3.0,8.0,600.0,451.24418593740074,298.7313720860787,152.51281385132208
102,25.081645701176853,28.17330317922614,12.239334079122159,840.3645660307184,0.39633095386039807,0.0,0.7925768985083868,0.32440176579083563,32.0,3.0,8.0,600.0,446.7832123864573,296.8049741343907,149.97823825206657
103,25.067596120537928,28.161951202841124,12.283089335549164,840.2446938611284,0.3985115200943261,0.0,0.7966399304335613,0.3281144878187037,32.0,3.0,8.0,600.0,445.78006326537457,296.41621868009224,149.3638445852823
104,25.04945653677771,28.15209491852272,12.250239664532671,840.3296002361461,0.400643190884539,0.0,0.8008645098077392,0.33190546910123675,32.0,3.0,8.0,600.0,449.8849524044766,298.2122350067752,151.6727173977014
105,25.05446535520889,28.172356306182735,12.175929138706465,840.4646705854847,0.4002360180964794,0.0,0.8002562053915125,0.33123334984740394,32.0,3.0,8.0,600.0,454.0683999059523,299.9699039512705,154.09849595468177
106,25.072305401906647,28.20503664416998,12.146944694127342,840.4296805822996,0.39788450733549047,0.0,0.7958187122894795,0.32729009172929385,32.0,3.0,8.0,600.0,453.3816440349815,299.63402246275905,153.7476215722224
107,25.089429287589667,28.228181049647446,12.192390937775315,840.3240971931065,0.3966210164727483,0.0,0.7932775692231018,0.32493087202795323,32.0,3.0,8.0,600.0,448.8997383358608,297.6955941075848,151.204144228276
108,25.084331041808525,28.22329474946838,12.251209328728578,840.2030541046155,0.3983486710248963,0.0,0.7963850924806639,0.32764477259442126,32.0,3.0,8.0,600.0,446.41533939154715,296.6550130828075,149.76032630873962
109,25.059249233942637,28.20300207342683,12.239795791213055,840.2040252384934,0.4008587992515736,0.0,0.8012938847583312,0.3321954997944122,32.0,3.0,8.0,600.0,449.60524385839096,298.07803612034206,151.52720773804887
